LATITUDE,LONGITUD,ST_CASE,VE_TOTAL,DAY,MONTH,FATALS,DRUNK_DR,State
39.9836,-105.231,80467,1,22,11,1,1,8
40.7775,-107.549,80468,1,23,11,1,0,8
39.7033,-104.847,80469,2,2,11,1,0,8
38.8254,-104.768,80470,2,22,11,1,0,8
40.2184,-104.055,80471,2,24,11,1,0,8
39.7380,-104.423,80472,2,20,11,1,0,8
40.1524,-105.086,80473,1,19,11,1,0,8
40.2442,-103.956,80474,1,26,11,1,0,8
40.4509,-105.058,80475,3,26,11,1,0,8
39.0267,-103.319,80476,1,28,11,1,1,8
40.3371,-105.177,80477,1,24,11,1,0,8
40.6400,-104.696,80478,2,12,11,1,0,8
39.5921,-104.988,80479,1,4,11,1,0,8
38.8668,-104.819,80480,2,12,7,1,1,8
38.7777,-104.757,80481,1,1,9,1,1,8
39.6531,-104.986,80482,1,3,12,1,0,8
39.7403,-105.082,80483,1,3,12,1,1,8
39.8245,-104.957,80484,2,5,12,1,1,8
40.4845,-106.983,80485,1,6,12,1,0,8
38.8796,-104.424,80486,1,9,12,1,0,8
39.8165,-105.070,80487,1,10,12,1,1,8
38.7055,-104.723,80488,1,11,12,1,1,8
37.0507,-107.875,80489,4,11,12,1,1,8
40.7183,-104.220,80490,1,4,12,1,0,8
38.9382,-104.601,80491,2,17,12,1,0,8
39.2821,-103.308,80492,1,12,12,1,0,8
40.2461,-105.286,80493,1,28,12,1,0,8
39.8068,-104.929,80494,1,17,12,1,0,8
40.2323,-104.119,80495,2,19,12,1,0,8
39.7871,-105.077,80496,1,19,12,1,0,8
40.0653,-106.195,80497,1,21,12,1,1,8
39.3047,-104.735,80498,2,21,12,2,0,8
40.0944,-105.225,80499,1,23,12,1,1,8
39.1195,-108.664,80500,1,23,12,2,0,8
39.7405,-105.014,80501,2,24,12,1,0,8
38.0551,-103.747,80502,2,26,12,1,1,8
39.1011,-108.447,80503,1,30,12,1,0,8
40.2031,-105.117,80504,2,30,12,1,0,8
39.0703,-108.569,80505,1,16,12,1,0,8
39.7125,-104.999,80506,4,2,12,1,0,8
39.7218,-105.081,80507,1,31,12,1,0,8
38.8893,-104.780,80509,3,31,12,2,0,8
39.7796,-104.971,80510,2,29,12,1,0,8
39.8784,-105.025,80511,1,5,9,1,0,8
39.9029,-104.977,80512,2,17,10,1,0,8
39.6386,-104.826,80513,2,17,11,1,0,8
41.3800,-72.8679,90001,1,4,1,1,0,9
41.0459,-73.6820,90002,1,6,1,1,0,9
41.6864,-72.9035,90003,1,11,1,1,1,9
41.8712,-72.7244,90004,3,23,1,1,0,9
41.8440,-72.8412,90005,2,26,1,1,0,9
41.1165,-73.4079,90006,4,21,1,1,0,9
41.6588,-72.3633,90007,2,17,2,1,0,9
41.2773,-72.8612,90008,1,22,2,1,0,9
41.6989,-72.7561,90009,1,12,2,1,0,9
41.7085,-72.8424,90010,1,20,2,1,0,9
41.6720,-72.8349,90011,2,7,3,1,0,9
41.7761,-72.6805,90012,2,8,3,1,1,9
41.3892,-72.8551,90013,1,10,3,1,0,9
41.5607,-73.0577,90014,2,17,2,2,0,9
41.5514,-73.0081,90015,1,20,2,1,1,9
41.7803,-72.6847,90016,2,31,3,1,0,9
41.2735,-72.9570,90017,1,4,4,1,0,9
41.7759,-72.6265,90018,2,16,4,1,0,9
41.7983,-73.1210,90019,1,4,1,1,0,9
41.0937,-73.4233,90020,1,5,4,1,1,9
42.0153,-72.5422,90021,1,28,5,1,1,9
41.6483,-72.2786,90022,1,14,5,1,1,9
41.1182,-73.4190,90023,2,21,6,1,2,9
41.5180,-73.0450,90024,2,4,2,1,0,9
41.6980,-72.7054,90025,2,27,4,1,0,9
41.1183,-73.4105,90026,1,9,5,1,0,9
41.1180,-73.4665,90027,1,27,5,1,1,9
41.5942,-72.9252,90028,1,16,6,1,0,9
41.3305,-73.1170,90029,1,12,4,1,1,9
41.5307,-73.0442,90030,1,21,2,1,1,9
41.9554,-73.0148,90032,1,7,1,1,1,9
41.6333,-72.8705,90033,3,3,1,1,0,9
41.8518,-72.3495,90034,1,19,3,1,0,9
41.8710,-72.3041,90035,1,23,3,1,1,9
41.4886,-73.5091,90036,2,28,3,1,1,9
41.2867,-72.8305,90037,4,8,2,1,0,9
41.7886,-71.8746,90038,4,3,1,1,0,9
41.4869,-72.1116,90039,1,31,5,1,0,9
41.8238,-72.4397,90040,1,13,6,1,1,9
41.0725,-73.5237,90041,1,24,6,1,0,9
41.3172,-72.6885,90042,1,1,8,1,1,9
41.5623,-72.5604,90043,2,10,1,1,1,9
41.3071,-72.9380,90044,1,18,1,1,0,9
41.4241,-72.9733,90045,2,24,1,1,0,9
41.1229,-73.3351,90046,2,2,2,1,0,9
41.7082,-72.8017,90047,1,5,3,1,0,9
41.5567,-72.8898,90048,3,9,3,1,0,9
41.1548,-73.2450,90049,3,2,4,1,0,9
41.3869,-73.4180,90050,1,12,4,1,0,9
41.5855,-73.1584,90051,2,25,2,1,1,9
41.7981,-71.9485,90052,1,6,2,1,0,9
41.6560,-72.0330,90053,1,18,2,1,0,9
41.4949,-72.0756,90054,2,3,3,1,1,9
41.6871,-71.9440,90055,1,17,4,1,0,9
41.2751,-72.4742,90056,2,25,4,1,0,9
41.2965,-73.1051,90057,1,25,4,1,1,9
41.2425,-73.1119,90058,2,26,4,1,1,9
41.3537,-72.0092,90059,1,4,8,1,1,9
41.3846,-73.4822,90060,1,29,4,1,1,9
41.5218,-72.8372,90061,1,3,8,1,1,9
41.6837,-72.7307,90062,2,27,2,1,0,9
41.7695,-72.6631,90063,1,7,8,1,0,9
41.7393,-72.6297,90064,1,7,8,1,0,9
41.5549,-73.0150,90065,1,28,2,1,0,9
41.6921,-72.9183,90066,2,19,6,1,0,9
41.7271,-72.6115,90067,1,6,8,1,0,9
41.6436,-72.8629,90068,1,3,8,1,0,9
41.5508,-73.0195,90069,1,13,6,1,1,9
41.3027,-72.9282,90070,1,24,4,1,0,9
41.6173,-72.6956,90071,2,3,1,1,0,9
41.7328,-72.1999,90072,2,23,3,2,0,9
41.3307,-72.2405,90073,3,9,8,1,0,9
41.7820,-72.4238,90074,2,7,8,1,0,9
41.8611,-72.6937,90075,2,30,4,1,0,9
41.7211,-73.4523,90076,1,12,7,1,0,9
41.8768,-72.0776,90077,3,5,7,1,0,9
41.3274,-72.4826,90078,1,23,7,1,0,9
41.5915,-72.7585,90079,2,26,7,1,0,9
41.6737,-72.7736,90080,2,19,5,1,0,9
41.4942,-72.1002,90081,1,11,8,1,0,9
42.0221,-72.7552,90082,1,23,8,1,1,9
41.3749,-71.9175,90083,1,27,7,2,0,9
41.7327,-72.6228,90085,1,13,5,1,0,9
41.5465,-72.4721,90086,1,30,5,1,0,9
41.3056,-73.0989,90087,2,7,5,1,1,9
41.6079,-72.6766,90088,2,22,8,2,1,9
41.2066,-73.1838,90089,2,8,2,1,2,9
41.5418,-72.0962,90090,1,24,8,1,0,9
41.7625,-73.1154,90091,1,18,5,1,0,9
41.7832,-71.9711,90092,2,30,5,1,0,9
41.9586,-72.6271,90093,1,14,6,1,1,9
41.5058,-72.1669,90094,1,17,5,1,0,9
41.7736,-72.5777,90095,1,22,7,1,0,9
41.4284,-72.8146,90096,2,25,7,1,0,9
41.1784,-73.4162,90097,1,2,8,1,1,9
41.5128,-72.7263,90098,1,30,7,1,0,9
41.7305,-71.8607,90099,1,2,8,1,0,9
41.6258,-72.8817,90100,1,28,7,2,0,9
41.2737,-73.1177,90101,3,18,8,1,0,9
41.5175,-72.8835,90102,2,6,9,1,0,9
41.7818,-72.6842,90103,1,27,9,1,0,9
41.3815,-72.9191,90104,1,4,9,1,1,9
41.8679,-72.7205,90105,2,4,9,1,1,9
41.4719,-72.0255,90107,2,7,9,1,1,9
41.3071,-72.9141,90108,2,8,9,1,1,9
41.5618,-72.1272,90109,1,1,3,1,1,9
41.4128,-71.9892,90110,1,3,6,1,1,9
41.8954,-71.8801,90111,1,22,6,1,0,9
41.2868,-72.8283,90112,2,30,4,1,0,9
41.7482,-72.6981,90113,2,9,8,1,0,9
41.3505,-73.0300,90114,3,15,9,1,0,9
41.6800,-72.3356,90115,2,18,9,2,0,9
41.7487,-72.3944,90116,2,20,9,1,1,9
41.3061,-72.9375,90117,3,18,9,1,1,9
41.3043,-72.9138,90118,1,15,8,1,1,9
41.6614,-72.7222,90119,2,25,5,1,0,9
41.7641,-72.6322,90120,1,26,12,1,1,9
41.6094,-73.4028,90121,2,2,8,1,0,9
41.9766,-72.7985,90122,2,22,5,1,0,9
42.0252,-71.9463,90123,2,19,9,1,0,9
41.6714,-73.0099,90124,2,21,9,2,1,9
41.1054,-73.4266,90125,2,7,10,1,0,9
41.4755,-72.1000,90126,2,4,9,1,1,9
41.8305,-72.2935,90127,2,29,9,1,1,9
41.6152,-73.0615,90128,1,30,9,1,0,9
41.8264,-73.1787,90129,1,5,10,1,1,9
41.4371,-72.7196,90130,1,6,10,1,1,9
41.5912,-72.5376,90131,1,8,8,1,0,9
41.4743,-72.9065,90132,1,10,10,1,0,9
41.4072,-72.4762,90133,1,11,10,1,0,9
41.6348,-73.2088,90134,1,11,10,1,1,9
41.4919,-73.1672,90135,2,14,10,1,0,9
41.2936,-73.1101,90136,2,15,10,1,0,9
41.5501,-73.0149,90137,1,15,1,1,1,9
41.6634,-72.9386,90138,2,16,10,1,0,9
41.7965,-73.1115,90139,1,19,10,1,1,9
41.1307,-73.4284,90140,3,6,10,1,0,9
41.8976,-72.4600,90141,1,20,10,1,1,9
41.7955,-73.1143,90142,1,22,10,1,0,9
41.5389,-72.8102,90143,1,28,9,1,0,9
41.4116,-71.8553,90144,1,4,9,1,0,9
41.2332,-73.1581,90145,2,24,10,1,0,9
41.5142,-73.1202,90146,2,25,10,1,0,9
41.7889,-72.6784,90147,1,10,11,1,0,9
41.0567,-73.5178,90148,1,16,9,1,0,9
41.8016,-71.8862,90149,1,31,10,1,1,9
41.5837,-72.0614,90150,1,21,11,1,0,9
41.3826,-71.8962,90151,1,4,8,1,0,9
41.4392,-71.8479,90152,1,14,8,1,0,9
41.5238,-72.2061,90153,2,30,10,1,0,9
41.2879,-72.6839,90154,1,3,11,1,0,9
41.9600,-71.8756,90155,2,5,11,2,1,9
41.3240,-72.8399,90156,1,7,11,1,0,9
41.5477,-73.0271,90157,1,7,11,1,0,9
41.6140,-72.7448,90158,1,5,11,1,0,9
41.7681,-72.6575,90159,2,8,11,1,0,9
41.5011,-73.1523,90160,1,1,11,1,0,9
41.7117,-73.2667,90161,1,6,11,1,0,9
41.7681,-72.5964,90162,1,11,10,1,0,9
41.7564,-72.1943,90163,1,11,11,1,1,9
41.9575,-72.1936,90164,1,16,11,1,0,9
41.9160,-72.6269,90165,1,19,11,1,1,9
41.2760,-73.0431,90166,1,21,11,1,0,9
41.5194,-72.8135,90167,1,22,11,1,1,9
41.5561,-72.9146,90168,2,22,11,1,0,9
41.9258,-72.6096,90169,1,28,11,1,1,9
41.7272,-72.7583,90170,1,9,9,1,0,9
41.2278,-73.1709,90171,1,26,11,1,1,9
41.3249,-72.5929,90173,1,2,12,1,1,9
41.5338,-72.7935,90174,1,17,11,1,0,9
41.7709,-72.6772,90175,1,4,12,1,0,9
41.8697,-72.8258,90176,1,3,10,1,1,9
41.5912,-72.4128,90177,1,9,12,1,1,9
41.7238,-72.6677,90178,1,7,12,1,0,9
41.5395,-72.4578,90179,1,13,12,1,0,9
41.4753,-72.7714,90180,1,20,12,1,1,9
41.7536,-72.7018,90181,4,25,12,1,1,9
41.7827,-72.4258,90182,2,25,12,1,0,9
41.3783,-72.1036,90183,1,18,12,1,1,9
41.2925,-72.9200,90184,2,6,3,1,1,9
41.5740,-72.6719,90186,2,17,3,1,0,9
41.2693,-72.8213,90187,1,16,4,1,0,9
41.2974,-72.7129,90188,1,15,5,1,1,9
41.3206,-72.8662,90189,1,27,6,1,0,9
41.5758,-73.0697,90190,2,4,7,1,1,9
41.3252,-72.2508,90191,2,19,7,1,1,9
41.5637,-73.4151,90192,1,14,8,1,0,9
41.7447,-72.6731,90193,1,23,7,1,1,9
41.6674,-72.9852,90194,2,8,10,1,0,9
41.3531,-71.9837,90195,1,29,10,1,1,9
42.0278,-72.8439,90196,1,21,11,1,0,9
41.5375,-72.6545,90197,1,29,6,1,0,9
41.9558,-72.8348,90198,2,12,4,1,0,9
41.3091,-73.0964,90199,1,6,4,1,0,9
41.3385,-72.3092,90200,2,2,5,1,0,9
41.5540,-72.8528,90201,2,4,5,1,1,9
41.1508,-73.2478,90202,2,5,5,1,0,9
41.6761,-72.7292,90203,1,15,9,1,0,9
41.7927,-71.9416,90205,1,8,5,1,0,9
41.3910,-72.5626,90206,3,17,5,1,1,9
41.6800,-72.7644,90207,1,22,5,1,0,9
41.2948,-72.6817,90208,1,27,5,1,0,9
41.7236,-72.2632,90209,1,31,5,1,0,9
41.3613,-72.1160,90210,1,13,6,1,0,9
41.7842,-73.1042,90211,1,14,6,1,1,9
41.4429,-73.3732,90212,1,14,6,1,1,9
41.4810,-72.7698,90213,2,9,10,1,0,9
41.3195,-73.0012,90214,1,30,10,1,0,9
41.4755,-72.7714,90215,2,8,11,1,1,9
41.4139,-72.9736,90216,1,25,12,1,1,9
41.7478,-72.3923,90217,1,4,6,1,1,9
41.3688,-72.4335,90218,1,23,5,1,1,9
41.6374,-72.4540,90219,3,26,5,1,0,9
42.0241,-73.2604,90220,1,3,6,1,1,9
41.5068,-72.4116,90221,2,27,6,1,0,9
41.3349,-73.0923,90222,1,20,6,1,1,9
41.4591,-72.5311,90223,1,28,8,1,0,9
41.6370,-72.3457,90224,1,20,6,1,1,9
41.8930,-71.8782,90225,1,2,7,1,0,9
41.1797,-73.246,90226,2,5,5,1,0,9
41.3224,-72.3337,90227,8,15,8,2,0,9
41.6166,-73.0622,90228,2,22,8,1,1,9
41.3861,-73.4864,90229,1,2,7,1,0,9
41.5642,-73.0544,90230,1,11,10,1,1,9
41.6903,-72.6558,90231,1,9,5,1,0,9
41.7775,-72.9187,90232,2,3,12,1,0,9
41.9637,-73.3344,90233,2,9,9,1,0,9
42.0098,-71.8376,90234,1,17,10,1,0,9
41.4710,-73.2178,90235,2,4,11,1,0,9
41.7372,-73.3387,90237,1,19,11,1,1,9
41.5641,-73.0432,90238,2,15,10,1,0,9
41.5838,-73.0356,90239,1,28,9,1,0,9
41.7948,-72.6768,90240,2,21,11,1,1,9
41.3123,-72.3641,90241,2,24,12,1,0,9
41.4471,-73.4728,90242,2,24,11,1,1,9
41.7661,-72.6590,90243,1,21,11,1,1,9
41.6548,-72.9129,90244,2,13,12,2,1,9
41.6857,-73.0688,90245,1,6,12,1,1,9
41.7466,-72.1664,90246,1,22,11,1,1,9
41.5867,-73.4795,90247,1,24,11,1,0,9
41.7257,-71.8910,90248,1,4,12,1,0,9
41.4927,-72.0179,90249,2,3,7,1,0,9
41.3411,-72.2079,90250,2,1,9,1,0,9
41.9761,-72.6138,90251,2,13,3,1,0,9
41.3228,-72.9542,90252,1,19,7,1,1,9
41.1760,-73.1511,90253,2,10,10,2,2,9
41.4292,-72.8122,90254,2,25,7,1,0,9
41.6459,-73.3850,90255,2,14,11,1,0,9
41.1774,-73.1798,90256,1,6,2,1,0,9
41.5390,-72.9746,90257,1,3,5,2,1,9
41.5569,-73.0134,90258,2,1,7,2,0,9
41.5852,-73.0423,90259,1,8,9,1,0,9
41.3366,-73.0482,90260,1,20,8,1,0,9
39.2255,-75.6261,100001,1,2,1,1,1,10
39.6491,-75.7310,100002,1,11,1,1,1,10
38.5126,-75.1034,100003,1,11,1,1,1,10
39.8171,-75.4588,100004,2,12,1,1,0,10
39.7854,-75.6854,100005,2,15,1,1,0,10
39.7528,-75.5536,100006,5,31,1,1,0,10
39.0980,-75.5198,100007,1,12,1,1,0,10
39.1869,-75.6395,100008,1,4,2,1,1,10
39.7713,-75.6703,100009,2,1,2,1,0,10
39.3248,-75.6218,100010,2,6,2,1,0,10
39.6205,-75.6418,100011,6,10,2,1,0,10
38.6975,-75.2586,100012,2,7,3,1,0,10
39.6896,-75.6384,100013,1,8,3,1,0,10
38.7457,-75.1810,100014,1,14,3,1,0,10
39.767,-75.6557,100015,2,23,3,2,0,10
39.1253,-75.5172,100016,2,12,4,1,0,10
39.6464,-75.7596,100017,3,16,4,1,1,10
38.6543,-75.4278,100018,1,2,5,1,0,10
39.0111,-75.4588,100019,2,3,5,1,1,10
38.7173,-75.1489,100020,2,4,5,1,2,10
38.6266,-75.4730,100021,2,19,5,1,0,10
39.5811,-75.6213,100022,1,29,5,1,0,10
38.6321,-75.2938,100023,1,8,6,1,0,10
39.7177,-75.6700,100024,1,10,6,1,0,10
39.3867,-75.6911,100025,1,13,6,1,1,10
38.6976,-75.3948,100026,2,16,6,1,0,10
39.6771,-75.5936,100027,1,21,7,1,0,10
39.7150,-75.5471,100028,2,18,7,1,1,10
39.1630,-75.5579,100029,1,1,1,1,0,10
39.1568,-75.4978,100030,1,6,2,1,0,10
39.6821,-75.7451,100031,1,8,3,1,1,10
39.6559,-75.7514,100032,1,23,3,1,1,10
38.6424,-75.4433,100033,1,12,2,1,1,10
38.5468,-75.6837,100034,1,21,3,1,1,10
39.2398,-75.5856,100035,1,30,4,1,0,10
39.6094,-75.7089,100036,1,4,5,1,0,10
39.4175,-75.6586,100037,2,1,6,1,0,10
39.1278,-75.6729,100038,2,8,6,1,0,10
38.7054,-75.5334,100039,1,20,6,1,1,10
38.6958,-75.3997,100040,1,6,7,1,0,10
39.4807,-75.7201,100041,2,11,7,1,0,10
39.6654,-75.7195,100042,1,16,7,1,0,10
39.6633,-75.6342,100043,1,16,7,1,0,10
39.6958,-75.5768,100044,2,23,7,1,1,10
39.1298,-75.4945,100045,2,31,7,1,0,10
39.4745,-75.6510,100046,2,1,8,1,0,10
38.9649,-75.4317,100047,1,9,8,1,0,10
39.6306,-75.6642,100048,1,5,9,1,1,10
38.8182,-75.2228,100049,1,7,9,1,0,10
39.6708,-75.5838,100050,1,9,9,1,0,10
39.8258,-75.5258,100051,3,26,8,1,0,10
39.0380,-75.5928,100052,1,7,6,1,0,10
39.6629,-75.6390,100053,2,28,7,1,0,10
39.6090,-75.7100,100054,2,7,8,1,0,10
39.2731,-75.5903,100055,1,27,8,1,0,10
39.1920,-75.5951,100056,2,1,9,1,0,10
39.6122,-75.7586,100057,1,27,9,1,1,10
39.4098,-75.6253,100058,2,12,10,2,0,10
38.7032,-75.2693,100059,2,18,10,1,0,10
39.5029,-75.7126,100060,2,4,11,1,0,10
38.7904,-75.6492,100061,1,8,5,1,1,10
38.5921,-75.3072,100062,1,25,7,1,0,10
39.0542,-75.6393,100063,1,13,6,1,1,10
39.5943,-75.7748,100064,1,6,2,1,0,10
39.1739,-75.5299,100065,1,16,3,1,0,10
38.7239,-75.3776,100066,2,30,5,1,1,10
39.7138,-75.6755,100067,1,14,11,1,0,10
38.7236,-75.1237,100068,1,5,6,1,0,10
39.6909,-75.5663,100069,2,13,7,1,0,10
38.7133,-75.3771,100070,1,27,7,1,1,10
38.8380,-75.5050,100071,2,31,7,1,0,10
39.7467,-75.6597,100072,1,5,7,1,1,10
39.7507,-75.5546,100073,2,14,7,1,0,10
39.2989,-75.6158,100074,2,23,7,1,2,10
38.6901,-75.5905,100075,2,12,8,1,0,10
38.5911,-75.5757,100076,1,25,8,1,0,10
38.5550,-75.5366,100077,1,25,8,1,1,10
39.5899,-75.6299,100078,1,8,11,1,0,10
39.7244,-75.5558,100079,6,2,10,1,0,10
39.6237,-75.6815,100080,1,10,11,1,0,10
39.6474,-75.7080,100081,1,30,12,1,0,10
39.6377,-75.6514,100082,2,7,11,1,1,10
38.7580,-75.4381,100083,3,7,11,1,0,10
39.6428,-75.6428,100084,2,25,12,1,1,10
39.7384,-75.5644,100085,1,3,10,1,0,10
39.6509,-75.6221,100086,1,19,10,1,0,10
39.2204,-75.5634,100087,1,19,10,1,1,10
38.5118,-75.5572,100088,2,23,12,2,0,10
39.1916,-75.5442,100089,1,13,10,1,0,10
39.1500,-75.5607,100090,1,12,10,1,0,10
39.6414,-75.7330,100091,2,2,10,1,0,10
38.5103,-75.2277,100092,2,7,10,1,0,10
38.7192,-75.3887,100093,2,5,10,1,1,10
39.4476,-75.6644,100094,1,3,10,1,1,10
39.1317,-75.5465,100095,2,21,10,1,0,10
39.7531,-75.5688,100096,1,21,12,1,1,10
38.9640,-75.4839,100097,2,17,12,1,0,10
38.8282,-75.4291,100098,2,9,12,1,0,10
39.6166,-75.6449,100099,2,29,11,1,0,10
39.2076,-75.5661,100100,2,25,11,1,0,10
39.7378,-75.566,100101,2,8,11,1,0,10
39.7156,-75.5747,100102,1,22,11,1,0,10
39.6288,-75.6685,100103,1,20,11,1,0,10
38.7545,-75.5043,100104,1,20,11,1,1,10
39.0943,-75.5810,100105,3,14,11,1,0,10
38.6033,-75.2339,100106,2,14,11,1,0,10
39.8071,-75.4492,100107,1,2,10,1,1,10
39.2479,-75.6224,100108,1,29,9,1,0,10
39.7314,-75.6896,100109,2,27,9,1,1,10
38.5811,-75.3144,100110,2,26,9,1,0,10
38.7486,-75.1697,100111,2,12,9,1,1,10
39.1575,-75.5122,100112,2,29,8,1,0,10
38.5425,-75.4829,100113,2,14,9,2,0,10
38.6288,-75.1601,100114,1,12,9,1,1,10
38.7222,-75.5509,100115,1,11,9,1,0,10
39.6747,-75.5865,100116,1,1,9,1,0,10
39.7562,-75.5347,100117,1,19,8,1,0,10
38.5549,-75.5358,100118,1,9,8,1,0,10
38.5060,-75.2375,100119,1,15,8,1,0,10
38.6259,-75.1574,100120,1,16,10,1,1,10
39.7545,-75.4983,100121,1,22,1,1,0,10
39.7469,-75.5584,100122,1,6,5,1,0,10
38.8514,-76.9731,110001,1,30,1,1,0,11
38.8997,-77.0154,110002,3,23,2,1,0,11
38.9314,-76.9586,110003,2,22,3,1,1,11
38.8709,-76.9423,110004,1,19,4,1,0,11
38.8357,-76.9826,110005,1,28,4,1,0,11
38.9225,-77.0732,110006,1,11,6,1,0,11
38.8623,-76.9976,110007,2,11,6,1,0,11
38.8926,-76.9460,110008,1,15,6,1,0,11
38.9450,-77.0780,110009,1,10,6,1,0,11
38.8981,-76.9716,110010,1,5,7,1,1,11
38.8526,-76.9881,110011,2,14,7,1,1,11
38.9585,-77.0363,110012,2,19,7,1,0,11
38.8357,-76.9826,110013,1,21,8,1,0,11
38.8807,-77.0030,110014,1,26,7,1,1,11
38.9253,-76.9648,110015,1,3,9,1,0,11
38.9001,-77.0120,110016,1,19,9,1,0,11
38.9155,-76.9851,110017,1,8,10,1,0,11
38.9509,-76.9895,110018,1,13,10,1,0,11
38.9418,-77.0364,110019,2,17,10,1,0,11
38.8395,-76.9936,110020,1,12,11,1,0,11
38.8896,-76.9134,110021,2,21,11,1,1,11
38.9036,-77.0532,110022,1,11,12,1,0,11
38.9255,-77.0015,110023,2,19,12,1,0,11
27.0020,-82.0125,120001,1,1,1,1,0,12
30.1614,-82.7906,120002,1,1,1,1,1,12
28.0830,-82.7673,120003,1,1,1,1,1,12
25.8632,-80.3228,120004,1,1,1,1,0,12
30.2110,-82.3919,120005,2,1,1,3,1,12
26.7077,-80.1412,120006,1,1,1,1,0,12
26.7523,-80.0610,120007,2,1,1,1,0,12
27.3671,-82.5368,120008,1,1,1,1,0,12
29.4047,-81.1867,120009,2,2,1,1,0,12
27.9652,-82.4400,120010,1,2,1,1,1,12
30.3714,-81.8078,120011,1,2,1,1,0,12
28.3967,-80.6125,120014,1,2,1,1,0,12
27.9675,-82.5685,120015,1,2,2,1,1,12
26.3247,-81.7484,120016,3,3,1,1,0,12
26.7124,-81.6516,120017,3,3,1,1,0,12
29.0071,-82.0059,120018,1,3,1,1,0,12
28.5407,-81.4908,120019,2,3,1,1,0,12
24.6701,-81.3465,120021,1,3,1,1,0,12
26.4850,-82.0006,120022,2,4,1,1,0,12
26.4709,-81.7905,120023,1,4,1,1,0,12
28.2864,-80.7355,120024,4,4,1,3,0,12
28.1360,-81.0299,120025,1,4,1,1,0,12
28.8764,-81.2829,120026,2,3,1,1,0,12
27.8054,-82.6796,120027,1,4,1,1,0,12
27.2940,-80.3902,120028,1,5,1,1,0,12
29.3984,-82.3888,120029,1,5,1,1,1,12
28.3674,-81.6822,120030,1,5,1,1,0,12
28.3471,-81.6236,120031,2,6,1,1,0,12
30.7532,-86.5098,120032,2,6,1,2,1,12
28.7473,-81.1307,120034,2,6,1,1,0,12
25.8274,-80.2064,120036,4,5,1,2,0,12
27.9812,-82.4845,120037,1,7,1,1,0,12
27.2584,-81.9755,120038,2,8,1,1,0,12
25.7935,-80.3857,120039,2,8,1,1,0,12
27.9377,-82.1210,120040,3,3,1,1,0,12
29.0898,-80.9704,120041,1,9,1,1,0,12
28.3525,-81.3850,120042,2,9,1,1,0,12
28.7809,-81.8876,120043,2,9,1,1,0,12
26.4698,-80.0894,120044,2,11,1,1,0,12
27.2689,-82.4211,120045,2,11,1,2,0,12
28.4129,-81.5327,120046,2,11,1,1,1,12
25.6875,-80.3496,120047,2,11,1,1,0,12
28.2241,-81.2930,120048,2,11,1,1,0,12
26.4042,-81.8801,120049,3,5,1,1,0,12
28.2813,-81.4238,120050,1,12,1,1,0,12
28.4509,-81.3795,120051,1,13,1,1,0,12
29.5177,-81.2367,120052,3,9,1,1,0,12
27.7699,-82.7317,120053,1,13,1,1,1,12
28.9258,-81.9643,120054,2,13,1,1,0,12
28.6709,-81.3564,120055,1,14,1,1,1,12
29.7293,-81.8550,120056,1,14,1,1,0,12
27.9581,-82.5375,120057,1,9,1,1,0,12
30.3885,-86.2623,120058,1,12,1,1,0,12
28.5572,-81.1180,120059,2,15,1,1,0,12
28.7243,-81.0938,120060,1,15,1,1,0,12
25.6167,-80.4792,120061,2,4,1,1,0,12
25.7843,-80.2312,120062,1,11,1,1,0,12
28.1904,-82.2033,120063,2,12,1,1,0,12
28.0551,-82.5825,120064,1,13,1,1,0,12
25.8639,-80.1792,120065,2,15,1,2,0,12
30.2572,-81.4667,120066,2,16,1,1,0,12
26.1659,-80.1632,120067,1,16,1,1,0,12
28.5961,-81.3856,120068,1,16,1,1,1,12
26.6992,-80.0713,120069,1,16,1,1,0,12
30.3031,-81.7304,120070,2,17,1,1,1,12
28.8497,-82.379,120071,1,17,1,1,0,12
30.7542,-85.3813,120072,2,17,1,1,0,12
27.4415,-82.4590,120073,1,17,1,1,0,12
26.6378,-80.1212,120074,2,17,1,1,0,12
27.9384,-81.9969,120075,2,17,1,1,1,12
25.7967,-80.3850,120076,2,10,1,1,0,12
25.8069,-80.2319,120077,2,11,1,1,0,12
27.9368,-82.0884,120078,2,13,1,1,0,12
26.8703,-81.9753,120079,1,14,1,1,1,12
30.5837,-81.6467,120080,1,14,1,1,0,12
26.6145,-80.2051,120081,2,15,1,1,0,12
27.9840,-82.7857,120082,1,16,1,1,0,12
29.9935,-81.3749,120083,1,16,1,1,0,12
28.0320,-82.1341,120084,2,16,1,1,0,12
26.4957,-81.9778,120085,1,17,1,1,0,12
29.1971,-81.0224,120086,2,18,1,1,0,12
27.5967,-82.5067,120087,2,18,1,1,1,12
29.1753,-81.8712,120088,1,18,1,1,0,12
28.5335,-81.3104,120089,1,18,1,1,0,12
28.5005,-82.5645,120090,1,19,1,1,0,12
26.3086,-81.2330,120091,1,19,1,1,0,12
30.5217,-87.2733,120092,1,19,1,1,0,12
27.2692,-82.4976,120093,2,19,1,1,1,12
25.4993,-80.4369,120094,2,19,1,2,0,12
25.8133,-80.1359,120095,2,19,1,1,0,12
27.4301,-82.5754,120096,2,20,1,1,0,12
30.4196,-87.2168,120097,2,20,1,1,1,12
28.0545,-82.4397,120098,1,20,1,1,0,12
27.9667,-82.3908,120099,2,21,1,1,0,12
